"";"id1";"id2";"tradeno";"bid1";"bid2";"payoff1";"payoff2"
"1764";2;6;1764;"defect";"defect";2;2
"1765";5;2;1765;"cooperate";"cooperate";4;4
"1766";3;6;1766;"defect";"defect";2;2
"1767";1;4;1767;"cooperate";"cooperate";4;4
"1768";4;6;1768;"defect";"defect";2;2
"1769";5;1;1769;"cooperate";"cooperate";4;4
"1770";3;2;1770;"defect";"defect";2;2
"1771";4;6;1771;"defect";"defect";2;2
"1772";1;2;1772;"defect";"cooperate";5;0
"1773";3;5;1773;"cooperate";"cooperate";4;4
"1774";1;4;1774;"defect";"cooperate";5;0
"1775";6;3;1775;"defect";"defect";2;2
"1776";2;5;1776;"cooperate";"cooperate";4;4
"1777";6;5;1777;"defect";"cooperate";5;0
"1778";4;3;1778;"defect";"defect";2;2
"1779";2;1;1779;"defect";"cooperate";5;0
"1780";3;6;1780;"defect";"defect";2;2
"1781";2;5;1781;"cooperate";"cooperate";4;4
"1782";4;1;1782;"defect";"defect";2;2
"1783";2;5;1783;"cooperate";"cooperate";4;4
"1784";1;3;1784;"defect";"cooperate";5;0
"1785";4;6;1785;"defect";"defect";2;2
"1786";6;1;1786;"defect";"defect";2;2
"1787";3;5;1787;"cooperate";"cooperate";4;4
"1788";4;2;1788;"defect";"defect";2;2
"1789";4;3;1789;"defect";"defect";2;2
"1790";5;6;1790;"cooperate";"defect";0;5
"1791";1;2;1791;"cooperate";"cooperate";4;4
"1792";4;1;1792;"defect";"defect";2;2
"1793";2;5;1793;"cooperate";"cooperate";4;4
"1794";6;3;1794;"defect";"defect";2;2
"1795";4;3;1795;"defect";"defect";2;2
"1796";1;6;1796;"defect";"defect";2;2
"1797";2;5;1797;"defect";"cooperate";5;0
"1798";2;5;1798;"defect";"cooperate";5;0
"1799";1;4;1799;"defect";"defect";2;2
"1800";3;6;1800;"defect";"defect";2;2
"1801";4;3;1801;"defect";"defect";2;2
"1802";5;2;1802;"cooperate";"defect";0;5
"1803";1;6;1803;"defect";"defect";2;2
"1804";2;5;1804;"cooperate";"cooperate";4;4
"1805";4;1;1805;"defect";"defect";2;2
"1806";3;6;1806;"defect";"defect";2;2
"1807";6;3;1807;"defect";"defect";2;2
"1808";4;1;1808;"defect";"defect";2;2
"1809";2;5;1809;"defect";"cooperate";5;0
"1810";1;3;1810;"defect";"defect";2;2
"1811";2;4;1811;"defect";"cooperate";5;0
"1812";5;6;1812;"cooperate";"defect";0;5
"1813";2;3;1813;"defect";"defect";2;2
"1814";4;6;1814;"cooperate";"defect";0;5
"1815";1;5;1815;"cooperate";"cooperate";4;4
"1816";2;1;1816;"cooperate";"defect";0;5
"1817";3;6;1817;"defect";"defect";2;2
"1818";4;5;1818;"cooperate";"cooperate";4;4
"1819";1;2;1819;"cooperate";"cooperate";4;4
"1820";6;5;1820;"defect";"cooperate";5;0
"1821";4;3;1821;"cooperate";"cooperate";4;4
"1822";4;5;1822;"cooperate";"cooperate";4;4
"1823";6;3;1823;"defect";"defect";2;2
"1824";2;1;1824;"cooperate";"defect";0;5
"1825";4;1;1825;"cooperate";"cooperate";4;4
"1826";6;5;1826;"defect";"cooperate";5;0
"1827";2;3;1827;"defect";"cooperate";5;0
"1828";1;6;1828;"defect";"defect";2;2
"1829";3;4;1829;"cooperate";"cooperate";4;4
"1830";5;2;1830;"cooperate";"defect";0;5
"1831";5;1;1831;"cooperate";"cooperate";4;4
"1832";3;6;1832;"defect";"defect";2;2
"1833";2;4;1833;"cooperate";"defect";0;5
"1834";5;3;1834;"cooperate";"cooperate";4;4
"1835";1;4;1835;"cooperate";"defect";0;5
"1836";6;2;1836;"defect";"defect";2;2
"1837";5;1;1837;"cooperate";"cooperate";4;4
"1838";3;6;1838;"defect";"defect";2;2
"1839";4;2;1839;"defect";"cooperate";5;0
"1840";1;4;1840;"defect";"cooperate";5;0
"1841";6;5;1841;"defect";"cooperate";5;0
"1842";3;2;1842;"defect";"defect";2;2
"1843";3;6;1843;"defect";"defect";2;2
"1844";2;5;1844;"cooperate";"cooperate";4;4
"1845";4;1;1845;"defect";"cooperate";5;0
"1846";1;2;1846;"cooperate";"cooperate";4;4
"1847";4;6;1847;"cooperate";"defect";0;5
"1848";5;3;1848;"cooperate";"cooperate";4;4
"1849";4;6;1849;"defect";"defect";2;2
"1850";5;1;1850;"cooperate";"cooperate";4;4
"1851";3;2;1851;"cooperate";"defect";0;5
"1852";2;3;1852;"cooperate";"cooperate";4;4
"1853";4;5;1853;"cooperate";"cooperate";4;4
"1854";1;6;1854;"defect";"defect";2;2
"1855";6;5;1855;"defect";"cooperate";5;0
"1856";1;4;1856;"cooperate";"cooperate";4;4
"1857";3;2;1857;"cooperate";"defect";0;5
"1858";6;2;1858;"defect";"defect";2;2
"1859";5;3;1859;"cooperate";"cooperate";4;4
"1860";4;1;1860;"cooperate";"cooperate";4;4
"1861";2;6;1861;"defect";"defect";2;2
"1862";1;5;1862;"cooperate";"cooperate";4;4
"1863";4;3;1863;"defect";"cooperate";5;0
"1864";2;6;1864;"defect";"defect";2;2
"1865";5;4;1865;"cooperate";"defect";0;5
"1866";3;1;1866;"cooperate";"defect";0;5
"1867";2;6;1867;"defect";"defect";2;2
"1868";1;3;1868;"cooperate";"cooperate";4;4
"1869";4;5;1869;"cooperate";"cooperate";4;4
"1870";2;6;1870;"defect";"defect";2;2
"1871";5;4;1871;"cooperate";"cooperate";4;4
"1872";1;3;1872;"defect";"cooperate";5;0
"1873";4;2;1873;"cooperate";"cooperate";4;4
"1874";1;5;1874;"cooperate";"cooperate";4;4
"1875";6;3;1875;"defect";"defect";2;2
"1876";4;6;1876;"defect";"defect";2;2
"1877";2;5;1877;"cooperate";"cooperate";4;4
"1878";1;3;1878;"defect";"cooperate";5;0
"1879";5;1;1879;"cooperate";"cooperate";4;4
"1880";4;3;1880;"defect";"defect";2;2
"1881";2;6;1881;"defect";"defect";2;2
"1882";2;5;1882;"cooperate";"cooperate";4;4
"1883";1;6;1883;"defect";"defect";2;2
"1884";3;4;1884;"defect";"cooperate";5;0
"1885";1;5;1885;"cooperate";"cooperate";4;4
"1886";2;4;1886;"defect";"defect";2;2
"1887";6;3;1887;"defect";"defect";2;2
"1888";5;3;1888;"cooperate";"cooperate";4;4
"1889";1;4;1889;"defect";"defect";2;2
"1890";6;2;1890;"defect";"defect";2;2
"1891";5;6;1891;"cooperate";"defect";0;5
"1892";3;2;1892;"defect";"cooperate";5;0
"1893";4;1;1893;"defect";"defect";2;2
"1894";3;4;1894;"defect";"cooperate";5;0
"1895";2;1;1895;"defect";"defect";2;2
"1896";5;6;1896;"cooperate";"defect";0;5
"1897";5;4;1897;"cooperate";"defect";0;5
"1898";6;2;1898;"defect";"defect";2;2
"1899";3;1;1899;"defect";"defect";2;2
"1900";2;3;1900;"defect";"defect";2;2
"1901";4;6;1901;"defect";"defect";2;2
"1902";1;5;1902;"cooperate";"cooperate";4;4
"1903";3;1;1903;"cooperate";"defect";0;5
"1904";2;5;1904;"defect";"cooperate";5;0
"1905";6;4;1905;"defect";"defect";2;2
"1906";4;3;1906;"defect";"defect";2;2
"1907";5;1;1907;"cooperate";"defect";0;5
"1908";2;6;1908;"defect";"defect";2;2
"1909";1;6;1909;"defect";"defect";2;2
"1910";3;5;1910;"cooperate";"cooperate";4;4
"1911";4;2;1911;"defect";"defect";2;2
"1912";1;2;1912;"defect";"defect";2;2
"1913";4;5;1913;"defect";"cooperate";5;0
"1914";3;6;1914;"defect";"defect";2;2
"1915";6;5;1915;"defect";"cooperate";5;0
"1916";2;4;1916;"defect";"defect";2;2
"1917";3;1;1917;"defect";"defect";2;2
"1918";5;4;1918;"cooperate";"cooperate";4;4
"1919";2;6;1919;"defect";"defect";2;2
"1920";1;3;1920;"defect";"defect";2;2
"1921";5;1;1921;"cooperate";"cooperate";4;4
"1922";4;2;1922;"defect";"cooperate";5;0
"1923";6;3;1923;"defect";"defect";2;2
"1924";6;2;1924;"defect";"defect";2;2
"1925";3;1;1925;"defect";"defect";2;2
"1926";5;4;1926;"cooperate";"defect";0;5
"1927";4;2;1927;"defect";"cooperate";5;0
"1928";1;6;1928;"defect";"defect";2;2
"1929";5;3;1929;"cooperate";"cooperate";4;4
"1930";3;5;1930;"cooperate";"cooperate";4;4
"1931";6;4;1931;"defect";"cooperate";5;0
"1932";1;2;1932;"defect";"defect";2;2
"1933";5;3;1933;"cooperate";"cooperate";4;4
"1934";6;1;1934;"defect";"defect";2;2
"1935";4;2;1935;"cooperate";"cooperate";4;4
"1936";1;5;1936;"cooperate";"cooperate";4;4
"1937";2;6;1937;"defect";"defect";2;2
"1938";4;3;1938;"defect";"cooperate";5;0
"1939";6;5;1939;"defect";"cooperate";5;0
"1940";2;1;1940;"cooperate";"defect";0;5
"1941";3;4;1941;"defect";"defect";2;2
"1942";2;4;1942;"cooperate";"defect";0;5
"1943";6;1;1943;"defect";"defect";2;2
"1944";3;5;1944;"cooperate";"cooperate";4;4
"1945";5;4;1945;"cooperate";"defect";0;5
"1946";1;2;1946;"cooperate";"cooperate";4;4
"1947";3;6;1947;"defect";"defect";2;2
"1948";4;5;1948;"cooperate";"cooperate";4;4
"1949";3;1;1949;"cooperate";"defect";0;5
"1950";2;6;1950;"defect";"defect";2;2
"1951";4;1;1951;"defect";"cooperate";5;0
"1952";5;2;1952;"cooperate";"defect";0;5
"1953";3;6;1953;"defect";"defect";2;2
"1954";4;3;1954;"defect";"defect";2;2
"1955";6;2;1955;"defect";"defect";2;2
"1956";1;5;1956;"cooperate";"cooperate";4;4
"1957";4;3;1957;"cooperate";"defect";0;5
"1958";2;6;1958;"defect";"defect";2;2
"1959";5;1;1959;"cooperate";"defect";0;5
"1960";3;5;1960;"cooperate";"cooperate";4;4
"1961";2;6;1961;"defect";"defect";2;2
"1962";4;1;1962;"defect";"cooperate";5;0
"1963";6;4;1963;"defect";"defect";2;2
"1964";1;2;1964;"defect";"cooperate";5;0
"1965";3;5;1965;"defect";"cooperate";5;0
"1966";2;4;1966;"cooperate";"cooperate";4;4
"1967";1;6;1967;"defect";"defect";2;2
"1968";3;5;1968;"defect";"cooperate";5;0
"1969";5;6;1969;"cooperate";"defect";0;5
"1970";1;2;1970;"cooperate";"defect";0;5
"1971";3;4;1971;"cooperate";"cooperate";4;4
"1972";5;4;1972;"cooperate";"cooperate";4;4
"1973";1;6;1973;"defect";"defect";2;2
"1974";2;3;1974;"cooperate";"cooperate";4;4
"1975";2;3;1975;"cooperate";"cooperate";4;4
"1976";1;4;1976;"cooperate";"defect";0;5
"1977";6;5;1977;"defect";"cooperate";5;0
"1978";6;4;1978;"defect";"cooperate";5;0
"1979";1;3;1979;"cooperate";"cooperate";4;4
"1980";2;5;1980;"cooperate";"cooperate";4;4
"1981";6;2;1981;"defect";"defect";2;2
"1982";3;1;1982;"cooperate";"cooperate";4;4
"1983";5;4;1983;"cooperate";"defect";0;5
"1984";1;4;1984;"cooperate";"cooperate";4;4
"1985";3;6;1985;"defect";"defect";2;2
"1986";2;5;1986;"cooperate";"cooperate";4;4
"1987";1;6;1987;"defect";"defect";2;2
"1988";4;2;1988;"defect";"cooperate";5;0
"1989";3;5;1989;"defect";"cooperate";5;0
"1990";2;3;1990;"defect";"cooperate";5;0
"1991";5;4;1991;"cooperate";"defect";0;5
"1992";1;6;1992;"defect";"defect";2;2
"1993";3;5;1993;"cooperate";"cooperate";4;4
"1994";2;6;1994;"defect";"defect";2;2
"1995";4;1;1995;"defect";"cooperate";5;0
"1996";4;1;1996;"cooperate";"defect";0;5
"1997";2;6;1997;"defect";"defect";2;2
"1998";5;3;1998;"cooperate";"defect";0;5
"1999";5;1;1999;"cooperate";"cooperate";4;4
"2000";4;2;2000;"cooperate";"cooperate";4;4
"2001";3;6;2001;"defect";"defect";2;2
"2002";2;3;2002;"defect";"defect";2;2
"2003";6;4;2003;"defect";"defect";2;2
"2004";1;5;2004;"cooperate";"cooperate";4;4
"2005";5;3;2005;"cooperate";"cooperate";4;4
"2006";4;6;2006;"cooperate";"defect";0;5
"2007";1;2;2007;"defect";"cooperate";5;0
"2008";6;3;2008;"defect";"defect";2;2
"2009";1;5;2009;"cooperate";"cooperate";4;4
"2010";4;2;2010;"defect";"cooperate";5;0
"2011";1;2;2011;"defect";"cooperate";5;0
"2012";6;3;2012;"defect";"defect";2;2
"2013";4;5;2013;"cooperate";"cooperate";4;4
"2014";6;1;2014;"defect";"defect";2;2
"2015";2;4;2015;"cooperate";"cooperate";4;4
"2016";3;5;2016;"cooperate";"cooperate";4;4
"2017";5;3;2017;"cooperate";"cooperate";4;4
"2018";2;1;2018;"cooperate";"cooperate";4;4
"2019";6;4;2019;"defect";"cooperate";5;0
"2020";5;3;2020;"cooperate";"cooperate";4;4
"2021";6;2;2021;"defect";"defect";2;2
"2022";1;4;2022;"cooperate";"defect";0;5
"2023";1;6;2023;"defect";"defect";2;2
"2024";2;5;2024;"cooperate";"cooperate";4;4
"2025";4;3;2025;"cooperate";"cooperate";4;4
"2026";5;4;2026;"cooperate";"defect";0;5
"2027";1;3;2027;"cooperate";"defect";0;5
"2028";6;2;2028;"defect";"defect";2;2
"2029";1;5;2029;"cooperate";"cooperate";4;4
"2030";4;6;2030;"cooperate";"defect";0;5
"2031";3;2;2031;"cooperate";"cooperate";4;4
"2032";2;3;2032;"cooperate";"cooperate";4;4
"2033";4;6;2033;"defect";"defect";2;2
"2034";5;1;2034;"cooperate";"defect";0;5
"2035";2;6;2035;"defect";"defect";2;2
"2036";1;4;2036;"defect";"defect";2;2
"2037";5;3;2037;"cooperate";"cooperate";4;4
"2038";6;1;2038;"defect";"defect";2;2
"2039";5;3;2039;"cooperate";"cooperate";4;4
"2040";4;2;2040;"defect";"defect";2;2
"2041";6;2;2041;"defect";"defect";2;2
"2042";1;4;2042;"defect";"defect";2;2
"2043";3;5;2043;"cooperate";"cooperate";4;4
"2044";3;4;2044;"defect";"cooperate";5;0
"2045";1;6;2045;"defect";"defect";2;2
"2046";2;5;2046;"cooperate";"cooperate";4;4
"2047";6;1;2047;"defect";"defect";2;2
"2048";3;5;2048;"cooperate";"cooperate";4;4
"2049";2;4;2049;"defect";"defect";2;2
"2050";2;1;2050;"defect";"defect";2;2
"2051";6;3;2051;"defect";"defect";2;2
"2052";4;5;2052;"defect";"cooperate";5;0
"2053";5;1;2053;"cooperate";"cooperate";4;4
"2054";6;2;2054;"defect";"defect";2;2
"2055";4;3;2055;"defect";"defect";2;2
"2056";6;1;2056;"defect";"defect";2;2
"2057";3;2;2057;"defect";"cooperate";5;0
"2058";4;5;2058;"defect";"cooperate";5;0
"2059";1;3;2059;"defect";"defect";2;2
"2060";6;5;2060;"defect";"cooperate";5;0
"2061";4;2;2061;"defect";"defect";2;2
"2062";6;1;2062;"defect";"defect";2;2
"2063";4;3;2063;"cooperate";"defect";0;5
"2064";2;5;2064;"cooperate";"cooperate";4;4
"2065";2;5;2065;"cooperate";"cooperate";4;4
"2066";3;4;2066;"cooperate";"cooperate";4;4
"2067";1;6;2067;"defect";"defect";2;2
"2068";2;6;2068;"defect";"defect";2;2
"2069";5;3;2069;"cooperate";"cooperate";4;4
"2070";1;4;2070;"defect";"defect";2;2
"2071";4;2;2071;"cooperate";"defect";0;5
"2072";5;3;2072;"cooperate";"cooperate";4;4
"2073";1;6;2073;"defect";"defect";2;2
"2074";6;4;2074;"defect";"cooperate";5;0
"2075";1;3;2075;"cooperate";"defect";0;5
"2076";5;2;2076;"cooperate";"cooperate";4;4
"2077";4;5;2077;"defect";"cooperate";5;0
"2078";6;2;2078;"defect";"defect";2;2
"2079";1;3;2079;"cooperate";"cooperate";4;4
"2080";5;4;2080;"cooperate";"cooperate";4;4
"2081";2;6;2081;"defect";"defect";2;2
"2082";3;1;2082;"cooperate";"cooperate";4;4
"2083";1;6;2083;"defect";"defect";2;2
"2084";4;2;2084;"defect";"cooperate";5;0
"2085";5;3;2085;"cooperate";"cooperate";4;4
"2086";4;1;2086;"cooperate";"defect";0;5
"2087";6;5;2087;"defect";"cooperate";5;0
"2088";3;2;2088;"defect";"cooperate";5;0
"2089";5;6;2089;"cooperate";"defect";0;5
"2090";4;2;2090;"defect";"cooperate";5;0
"2091";1;3;2091;"defect";"defect";2;2
"2092";4;5;2092;"cooperate";"cooperate";4;4
"2093";1;2;2093;"defect";"defect";2;2
"2094";6;3;2094;"defect";"defect";2;2
"2095";1;5;2095;"defect";"cooperate";5;0
"2096";2;6;2096;"defect";"defect";2;2
"2097";4;3;2097;"defect";"cooperate";5;0
"2098";5;4;2098;"cooperate";"cooperate";4;4
"2099";2;6;2099;"defect";"defect";2;2
"2100";3;1;2100;"defect";"cooperate";5;0
"2101";4;5;2101;"defect";"cooperate";5;0
"2102";2;6;2102;"defect";"defect";2;2
"2103";1;3;2103;"defect";"cooperate";5;0
"2104";1;4;2104;"defect";"cooperate";5;0
"2105";6;2;2105;"defect";"defect";2;2
"2106";3;5;2106;"cooperate";"cooperate";4;4
"2107";5;6;2107;"cooperate";"defect";0;5
"2108";3;2;2108;"defect";"cooperate";5;0
"2109";4;1;2109;"defect";"cooperate";5;0
"2110";5;6;2110;"cooperate";"defect";0;5
"2111";2;3;2111;"defect";"defect";2;2
"2112";1;4;2112;"defect";"cooperate";5;0
"2113";1;5;2113;"cooperate";"cooperate";4;4
"2114";6;3;2114;"defect";"defect";2;2
"2115";4;2;2115;"cooperate";"cooperate";4;4
"2116";4;6;2116;"cooperate";"defect";0;5
"2117";3;5;2117;"defect";"cooperate";5;0
"2118";1;2;2118;"defect";"cooperate";5;0
"2119";1;5;2119;"defect";"cooperate";5;0
"2120";4;6;2120;"defect";"defect";2;2
"2121";3;2;2121;"defect";"defect";2;2
"2122";2;6;2122;"defect";"defect";2;2
"2123";4;3;2123;"cooperate";"defect";0;5
"2124";1;5;2124;"defect";"cooperate";5;0
"2125";5;1;2125;"cooperate";"defect";0;5
"2126";2;4;2126;"cooperate";"cooperate";4;4
"2127";3;6;2127;"defect";"defect";2;2
"2128";5;2;2128;"cooperate";"cooperate";4;4
"2129";4;6;2129;"defect";"defect";2;2
"2130";3;1;2130;"cooperate";"defect";0;5
"2131";5;6;2131;"cooperate";"defect";0;5
"2132";4;2;2132;"cooperate";"defect";0;5
"2133";1;3;2133;"cooperate";"cooperate";4;4
"2134";5;6;2134;"cooperate";"defect";0;5
"2135";4;1;2135;"defect";"cooperate";5;0
"2136";2;3;2136;"defect";"cooperate";5;0
"2137";3;1;2137;"cooperate";"defect";0;5
"2138";4;2;2138;"cooperate";"defect";0;5
"2139";5;6;2139;"cooperate";"defect";0;5
"2140";5;1;2140;"cooperate";"cooperate";4;4
"2141";4;3;2141;"defect";"cooperate";5;0
"2142";2;6;2142;"defect";"defect";2;2
"2143";3;1;2143;"cooperate";"defect";0;5
"2144";6;4;2144;"defect";"cooperate";5;0
"2145";2;5;2145;"cooperate";"cooperate";4;4
"2146";3;5;2146;"cooperate";"cooperate";4;4
"2147";4;2;2147;"cooperate";"cooperate";4;4
"2148";1;6;2148;"defect";"defect";2;2
"2149";6;5;2149;"defect";"cooperate";5;0
"2150";2;3;2150;"cooperate";"cooperate";4;4
"2151";4;1;2151;"defect";"cooperate";5;0
"2152";2;5;2152;"cooperate";"cooperate";4;4
"2153";6;4;2153;"defect";"cooperate";5;0
"2154";3;1;2154;"defect";"cooperate";5;0
"2155";6;2;2155;"defect";"defect";2;2
"2156";3;1;2156;"defect";"defect";2;2
"2157";4;5;2157;"defect";"cooperate";5;0
"2158";3;6;2158;"defect";"defect";2;2
"2159";1;5;2159;"cooperate";"cooperate";4;4
"2160";2;4;2160;"defect";"defect";2;2
"2161";1;2;2161;"defect";"cooperate";5;0
"2162";4;5;2162;"defect";"cooperate";5;0
"2163";3;6;2163;"defect";"defect";2;2
"2164";6;5;2164;"defect";"cooperate";5;0
"2165";4;3;2165;"cooperate";"defect";0;5
"2166";1;2;2166;"defect";"defect";2;2
"2167";1;5;2167;"cooperate";"cooperate";4;4
"2168";2;4;2168;"cooperate";"defect";0;5
"2169";3;6;2169;"defect";"defect";2;2
"2170";5;3;2170;"cooperate";"cooperate";4;4
"2171";2;6;2171;"defect";"defect";2;2
"2172";1;4;2172;"defect";"defect";2;2
"2173";6;3;2173;"defect";"defect";2;2
"2174";1;4;2174;"defect";"defect";2;2
"2175";5;2;2175;"cooperate";"cooperate";4;4
"2176";5;2;2176;"cooperate";"cooperate";4;4
"2177";3;1;2177;"defect";"defect";2;2
"2178";6;4;2178;"defect";"cooperate";5;0
"2179";1;5;2179;"cooperate";"cooperate";4;4
"2180";3;2;2180;"defect";"defect";2;2
"2181";4;6;2181;"defect";"defect";2;2
"2182";4;3;2182;"defect";"defect";2;2
"2183";5;1;2183;"cooperate";"cooperate";4;4
"2184";2;6;2184;"defect";"defect";2;2
"2185";6;1;2185;"defect";"defect";2;2
"2186";2;4;2186;"defect";"cooperate";5;0
"2187";5;3;2187;"cooperate";"cooperate";4;4
"2188";2;6;2188;"defect";"defect";2;2
"2189";4;5;2189;"defect";"cooperate";5;0
"2190";3;1;2190;"cooperate";"defect";0;5
"2191";4;2;2191;"cooperate";"defect";0;5
"2192";1;5;2192;"cooperate";"cooperate";4;4
"2193";3;6;2193;"defect";"defect";2;2
"2194";2;5;2194;"cooperate";"cooperate";4;4
"2195";3;6;2195;"defect";"defect";2;2
"2196";4;1;2196;"cooperate";"cooperate";4;4
"2197";4;1;2197;"defect";"cooperate";5;0
"2198";3;5;2198;"cooperate";"cooperate";4;4
"2199";6;2;2199;"defect";"defect";2;2
"2200";4;2;2200;"cooperate";"defect";0;5
"2201";3;1;2201;"cooperate";"cooperate";4;4
"2202";5;6;2202;"cooperate";"defect";0;5
"2203";1;2;2203;"cooperate";"cooperate";4;4
"2204";4;5;2204;"cooperate";"cooperate";4;4
"2205";6;3;2205;"defect";"defect";2;2
"2206";3;1;2206;"cooperate";"cooperate";4;4
"2207";2;5;2207;"defect";"cooperate";5;0
"2208";4;6;2208;"cooperate";"defect";0;5
"2209";5;3;2209;"cooperate";"defect";0;5
"2210";6;1;2210;"defect";"defect";2;2
"2211";2;4;2211;"cooperate";"defect";0;5
"2212";4;3;2212;"defect";"defect";2;2
"2213";6;1;2213;"defect";"defect";2;2
"2214";2;5;2214;"cooperate";"cooperate";4;4
"2215";2;3;2215;"cooperate";"cooperate";4;4
"2216";5;1;2216;"cooperate";"defect";0;5
"2217";6;4;2217;"defect";"cooperate";5;0
"2218";5;1;2218;"cooperate";"cooperate";4;4
"2219";6;4;2219;"defect";"defect";2;2
"2220";2;3;2220;"cooperate";"cooperate";4;4
"2221";2;1;2221;"cooperate";"cooperate";4;4
"2222";5;3;2222;"cooperate";"cooperate";4;4
"2223";4;6;2223;"defect";"defect";2;2
"2224";6;5;2224;"defect";"cooperate";5;0
"2225";3;1;2225;"cooperate";"cooperate";4;4
"2226";2;4;2226;"defect";"cooperate";5;0
"2227";2;5;2227;"cooperate";"cooperate";4;4
"2228";1;4;2228;"defect";"defect";2;2
"2229";6;3;2229;"defect";"defect";2;2
"2230";3;5;2230;"cooperate";"cooperate";4;4
"2231";2;1;2231;"defect";"cooperate";5;0
"2232";4;6;2232;"defect";"defect";2;2
"2233";4;2;2233;"defect";"defect";2;2
"2234";6;3;2234;"defect";"defect";2;2
"2235";1;5;2235;"cooperate";"cooperate";4;4
"2236";6;3;2236;"defect";"defect";2;2
"2237";1;2;2237;"cooperate";"cooperate";4;4
"2238";5;4;2238;"cooperate";"cooperate";4;4
"2239";5;3;2239;"cooperate";"cooperate";4;4
"2240";2;4;2240;"defect";"cooperate";5;0
"2241";1;6;2241;"defect";"defect";2;2
"2242";1;2;2242;"defect";"defect";2;2
"2243";6;3;2243;"defect";"defect";2;2
"2244";5;4;2244;"cooperate";"defect";0;5
"2245";3;2;2245;"cooperate";"cooperate";4;4
"2246";5;6;2246;"cooperate";"defect";0;5
"2247";4;1;2247;"cooperate";"defect";0;5
"2248";2;3;2248;"cooperate";"cooperate";4;4
"2249";1;6;2249;"defect";"defect";2;2
"2250";5;4;2250;"cooperate";"defect";0;5
"2251";6;5;2251;"defect";"cooperate";5;0
"2252";1;2;2252;"cooperate";"defect";0;5
"2253";3;4;2253;"defect";"cooperate";5;0
"2254";4;6;2254;"defect";"defect";2;2
"2255";1;5;2255;"defect";"cooperate";5;0
"2256";2;3;2256;"defect";"cooperate";5;0
"2257";6;3;2257;"defect";"defect";2;2
"2258";2;1;2258;"defect";"defect";2;2
"2259";5;4;2259;"cooperate";"defect";0;5
"2260";2;3;2260;"cooperate";"defect";0;5
"2261";1;6;2261;"defect";"defect";2;2
"2262";5;4;2262;"cooperate";"defect";0;5
"2263";5;1;2263;"cooperate";"cooperate";4;4
"2264";2;3;2264;"cooperate";"cooperate";4;4
"2265";4;6;2265;"cooperate";"defect";0;5
"2266";5;2;2266;"cooperate";"cooperate";4;4
"2267";4;6;2267;"defect";"defect";2;2
"2268";3;1;2268;"defect";"cooperate";5;0
"2269";6;2;2269;"defect";"defect";2;2
"2270";3;1;2270;"defect";"defect";2;2
"2271";4;5;2271;"cooperate";"cooperate";4;4
"2272";5;6;2272;"cooperate";"defect";0;5
"2273";2;4;2273;"cooperate";"defect";0;5
"2274";3;1;2274;"defect";"defect";2;2
"2275";6;4;2275;"defect";"cooperate";5;0
"2276";2;5;2276;"cooperate";"cooperate";4;4
"2277";3;1;2277;"defect";"defect";2;2
"2278";2;3;2278;"defect";"cooperate";5;0
"2279";6;4;2279;"defect";"cooperate";5;0
"2280";5;1;2280;"cooperate";"defect";0;5
"2281";2;6;2281;"defect";"defect";2;2
"2282";1;4;2282;"cooperate";"defect";0;5
"2283";5;3;2283;"cooperate";"cooperate";4;4
"2284";2;1;2284;"cooperate";"defect";0;5
"2285";3;6;2285;"defect";"defect";2;2
"2286";4;5;2286;"cooperate";"cooperate";4;4
"2287";2;5;2287;"cooperate";"cooperate";4;4
"2288";3;6;2288;"defect";"defect";2;2
"2289";1;4;2289;"cooperate";"defect";0;5
"2290";2;4;2290;"cooperate";"defect";0;5
"2291";3;5;2291;"cooperate";"cooperate";4;4
"2292";1;6;2292;"defect";"defect";2;2
"2293";3;2;2293;"cooperate";"cooperate";4;4
"2294";5;4;2294;"cooperate";"cooperate";4;4
"2295";6;1;2295;"defect";"defect";2;2
"2296";6;3;2296;"defect";"defect";2;2
"2297";2;5;2297;"cooperate";"cooperate";4;4
"2298";1;4;2298;"cooperate";"cooperate";4;4
"2299";2;5;2299;"cooperate";"cooperate";4;4
"2300";6;1;2300;"defect";"defect";2;2
"2301";4;3;2301;"defect";"cooperate";5;0
"2302";4;6;2302;"defect";"defect";2;2
"2303";5;3;2303;"cooperate";"cooperate";4;4
"2304";2;1;2304;"cooperate";"cooperate";4;4
"2305";6;2;2305;"defect";"defect";2;2
"2306";3;4;2306;"defect";"cooperate";5;0
"2307";5;1;2307;"cooperate";"cooperate";4;4
"2308";4;5;2308;"cooperate";"cooperate";4;4
"2309";3;2;2309;"cooperate";"defect";0;5
"2310";1;6;2310;"defect";"defect";2;2
"2311";6;3;2311;"defect";"defect";2;2
"2312";2;1;2312;"defect";"cooperate";5;0
"2313";4;5;2313;"cooperate";"cooperate";4;4
"2314";5;2;2314;"cooperate";"cooperate";4;4
"2315";1;4;2315;"cooperate";"defect";0;5
"2316";6;3;2316;"defect";"defect";2;2
"2317";3;5;2317;"cooperate";"cooperate";4;4
"2318";2;4;2318;"cooperate";"cooperate";4;4
"2319";1;6;2319;"defect";"defect";2;2
"2320";1;6;2320;"defect";"defect";2;2
"2321";2;5;2321;"cooperate";"cooperate";4;4
"2322";3;4;2322;"cooperate";"cooperate";4;4
"2323";4;3;2323;"defect";"cooperate";5;0
"2324";1;5;2324;"cooperate";"cooperate";4;4
